+task_id,uuid,county,town,village,place_name,tai_class,tai_source_state,tai_source_annotator,tai_source_updated_at,hakka_review_count,hakka_review_assignees,active_audio_count,active_tai_audio_count,active_hakka_audio_count,sync_warning,source_synced_at,triage_category
"17511","LM10919","嘉義縣","阿里山鄉","樂野村","樂野","原住民族","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.022+00","已有台語來源狀態但缺少台語review"
"17512","LM10920","嘉義縣","阿里山鄉","中正村","石猴","原住民族","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.022+00","已有台語來源狀態但缺少台語review"
"17513","LM10963","嘉義縣","鹿草鄉","碧潭村","龍湖宮","電話調查","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.022+00","已有台語來源狀態但缺少台語review"
"17514","LM10965","嘉義縣","鹿草鄉","西井村","圓山宮","電話調查","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.022+00","已有台語來源狀態但缺少台語review"
"17515","LM10966","嘉義縣","鹿草鄉","松竹村","慈德寺","直接標注","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.022+00","已有台語來源狀態但缺少台語review"
"17516","LM10969","嘉義縣","鹿草鄉","三角村","開天宮","直接標注","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.022+00","已有台語來源狀態但缺少台語review"
"17517","LM10974","嘉義縣","鹿草鄉","豐稠村","焚化爐","電話調查","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.022+00","已有台語來源狀態但缺少台語review"
"17518","LM11013","南投縣","中寮鄉","龍安村","龍安宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.022+00","已有台語來源狀態但缺少台語review"
"17519","LM11014","南投縣","中寮鄉","八仙村","受玄宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.022+00","已有台語來源狀態但缺少台語review"
"17520","LM11015","南投縣","中寮鄉","中寮村","長安寺","直接標注","待指派","","亮均分類表單同步 | 2026-04-27 22:10:34","1","","0","0","0","","2026-08-16 22:25:53.022+00","已有台語來源狀態但缺少台語review"
"17522","LM11102","南投縣","南投市","嘉和里","永和宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.022+00","已有台語來源狀態但缺少台語review"
"17523","LM11103","南投縣","南投市","內新里","慶福宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.022+00","已有台語來源狀態但缺少台語review"
"17528","LM11108","南投縣","南投市","永興里","永興宮","直接標注","待指派","","亮均分類表單同步 | 2026-05-04 09:49:21","1","","0","0","0","","2026-08-16 22:25:53.022+00","已有台語來源狀態但缺少台語review"
"17530","LM11110","南投縣","南投市","三和里","南投縣議會","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.022+00","已有台語來源狀態但缺少台語review"
"17533","LM11116","南投縣","南投市","振興里","關帝廟","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.022+00","已有台語來源狀態但缺少台語review"
"17539","LM11171","南投縣","名間鄉","名間鄉","順天宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.022+00","已有台語來源狀態但缺少台語review"
"17540","LM11188","南投縣","國姓鄉","福龜村","北玄宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.022+00","已有台語來源狀態但缺少台語review"
"17541","LM11189","南投縣","國姓鄉","福龜村","明善堂","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.022+00","已有台語來源狀態但缺少台語review"
"17542","LM11190","南投縣","國姓鄉","柑林村","清德寺","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.022+00","已有台語來源狀態但缺少台語review"
"17543","LM11191","南投縣","國姓鄉","南港村","五穀宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.022+00","已有台語來源狀態但缺少台語review"
"17544","LM11192","南投縣","國姓鄉","乾溝村","菩提寺","直接標注","待指派","","亮均分類表單同步 | 2026-05-04 09:49:21","1","","0","0","0","","2026-08-16 22:25:53.022+00","已有台語來源狀態但缺少台語review"
"17545","LM11195","南投縣","國姓鄉","長流村","奉天宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.022+00","已有台語來源狀態但缺少台語review"
"17548","LM11223","南投縣","埔里鎮","珠格里","興安宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.023+00","已有台語來源狀態但缺少台語review"
"17550","LM11226","南投縣","埔里鎮","北門里","武德殿","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.023+00","已有台語來源狀態但缺少台語review"
"17553","LM11287","南投縣","水里鄉","新興村","建安宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.023+00","已有台語來源狀態但缺少台語review"
"17554","LM11288","南投縣","水里鄉","城中村","天聖宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.023+00","已有台語來源狀態但缺少台語review"
"17555","LM11290","南投縣","水里鄉","北埔村","受鎮宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.023+00","已有台語來源狀態但缺少台語review"
"17557","LM11294","南投縣","水里鄉","新城村","福興宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.023+00","已有台語來源狀態但缺少台語review"
"17558","LM11295","南投縣","水里鄉","城中村","義民廟","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.023+00","已有台語來源狀態但缺少台語review"
"17560","LM11327","南投縣","竹山鎮","竹山里","連興宮","直接標注","待指派","","亮均分類表單同步 | 2026-05-04 09:49:21","1","","0","0","0","","2026-08-16 22:25:53.023+00","已有台語來源狀態但缺少台語review"
"17567","LM11376","南投縣","草屯鎮","新庄里","新興宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.023+00","已有台語來源狀態但缺少台語review"
"17569","LM11378","南投縣","草屯鎮","草屯鎮","永安宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.023+00","已有台語來源狀態但缺少台語review"
"17571","LM11429","南投縣","集集鎮","永昌里","永昌宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.023+00","已有台語來源狀態但缺少台語review"
"17575","LM11469","南投縣","魚池鄉","日月村","明德宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.023+00","已有台語來源狀態但缺少台語review"
"17576","LM11470","南投縣","魚池鄉","武登村","英文堂","直接標注","待指派","","亮均分類表單同步 | 2026-04-27 22:10:34","1","","0","0","0","","2026-08-16 22:25:53.023+00","已有台語來源狀態但缺少台語review"
"17577","LM11471","南投縣","魚池鄉","中明村","孔明廟","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.023+00","已有台語來源狀態但缺少台語review"
"17578","LM11474","南投縣","魚池鄉","武登村","土地公廟","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.023+00","已有台語來源狀態但缺少台語review"
"17581","LM11552","新竹市","東區","高峰里","法源寺","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.023+00","已有台語來源狀態但缺少台語review"
"17583","LM11555","新竹市","東區","頂竹里","萬善祠","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.023+00","已有台語來源狀態但缺少台語review"
"17586","LM11560","新竹市","東區","柴橋里","靈隱寺","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.023+00","已有台語來源狀態但缺少台語review"
"17587","LM11625","宜蘭縣","五結鄉","鎮安村","王公廟","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.023+00","已有台語來源狀態但缺少台語review"
"17588","LM11637","宜蘭縣","壯圍鄉","忠孝村","鎮安廟","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.023+00","已有台語來源狀態但缺少台語review"
"17596","LM11729","宜蘭縣","蘇澳鎮","南正里","進安宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.023+00","已有台語來源狀態但缺少台語review"
"17597","LM11730","宜蘭縣","蘇澳鎮","南興里","王爺公","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.023+00","已有台語來源狀態但缺少台語review"
"17598","LM11731","宜蘭縣","蘇澳鎮","蘇東里","蘇澳港","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.023+00","已有台語來源狀態但缺少台語review"
"17601","LM11782","基隆市","中正區","真砂里","安瀾橋","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.023+00","已有台語來源狀態但缺少台語review"
"17602","LM11783","基隆市","中正區","中正里","天德宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.023+00","已有台語來源狀態但缺少台語review"
"17604","LM11786","基隆市","中正區","入船里","復興館","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.024+00","已有台語來源狀態但缺少台語review"
"17605","LM11812","基隆市","仁愛區","英仁里","寶明寺","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.024+00","已有台語來源狀態但缺少台語review"
"17606","LM11819","基隆市","仁愛區","兆連里","防空洞","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.024+00","已有台語來源狀態但缺少台語review"
"17607","LM11838","基隆市","信義區","仁壽里","極樂寺","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.024+00","已有台語來源狀態但缺少台語review"
"17608","LM11840","基隆市","信義區","信義區","火藥庫","直接標注","待指派","","亮均分類表單同步 | 2026-05-04 14:43:59","1","","0","0","0","","2026-08-16 22:25:53.024+00","已有台語來源狀態但缺少台語review"
"17609","LM11858","基隆市","安樂區","嘉仁里","老大公廟","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.024+00","已有台語來源狀態但缺少台語review"
"17610","LM11876","花蓮縣","光復鄉","光復鄉","大興橋","直接標注","待指派","","亮均分類表單同步 | 2026-07-02 05:28:32","1","","0","0","0","","2026-08-16 22:25:53.024+00","已有台語來源狀態但缺少台語review"
"17611","LM11877","花蓮縣","光復鄉","光復鄉","富田橋","直接標注","待指派","","亮均分類表單同步 | 2026-07-02 05:28:32","1","","0","0","0","","2026-08-16 22:25:53.024+00","已有台語來源狀態但缺少台語review"
"17612","LM11879","花蓮縣","光復鄉","光復鄉","成功橋","直接標注","待指派","","亮均分類表單同步 | 2026-07-02 05:28:32","1","","0","0","0","","2026-08-16 22:25:53.024+00","已有台語來源狀態但缺少台語review"
"17613","LM12070","花蓮縣","富里鄉","富里鄉","水景橋","電話調查","待指派","","亮均分類表單同步 | 2026-07-02 05:28:32","1","","0","0","0","","2026-08-16 22:25:53.024+00","已有台語來源狀態但缺少台語review"
"17614","LM12181","花蓮縣","玉里鎮","玉里鎮","中山橋","直接標注","待指派","","亮均分類表單同步 | 2026-07-02 05:28:32","1","","0","0","0","","2026-08-16 22:25:53.024+00","已有台語來源狀態但缺少台語review"
"17615","LM12273","花蓮縣","瑞穗鄉","瑞穗鄉","忠孝橋","直接標注","待指派","","亮均分類表單同步 | 2026-07-02 05:28:32","1","","0","0","0","","2026-08-16 22:25:53.024+00","已有台語來源狀態但缺少台語review"
"17616","LM12311","花蓮縣","秀林鄉","秀林鄉","仁壽橋","直接標注","待指派","","亮均分類表單同步 | 2026-07-02 05:28:32","1","","0","0","0","","2026-08-16 22:25:53.024+00","已有台語來源狀態但缺少台語review"
"17617","LM12313","花蓮縣","秀林鄉","秀林鄉","清水橋","直接標注","待指派","","亮均分類表單同步 | 2026-07-02 05:28:32","1","","0","0","0","","2026-08-16 22:25:53.024+00","已有台語來源狀態但缺少台語review"
"17618","LM12378","花蓮縣","花蓮市","","花蓮縣政府","直接標注","待指派","","亮均分類表單同步 | 2026-07-02 05:28:32","1","","0","0","0","","2026-08-16 22:25:53.024+00","已有台語來源狀態但缺少台語review"
"17619","LM12381","花蓮縣","花蓮市","花蓮市","農兵橋","直接標注","待指派","","亮均分類表單同步 | 2026-07-02 05:28:32","1","","0","0","0","","2026-08-16 22:25:53.024+00","已有台語來源狀態但缺少台語review"
